Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Danilo Gomes,@objetividade,2022-09-26T18:47:17.000Z,"#Fakenews como sempre, essas obras foram financiadas pelo BNDES sem ônus ao tesouro nacional, inclusive tendo suporte de fundo garantidor de crédito, está no próprio site do BNDES. Chamar você de jumento é um insulto aos jumentos",,,
Sidnei Lostado,@sidneilostado,2022-09-25T12:01:27.000Z,"Mais uma #fakenews do WhatsApp.

Não acredito que outro jornalista, além da Patrícia WhatsApp, se prestaria a este papel.

A imprensa está no vale tudo. Precisa emplacar o Lula para voltar a ter publicidade do Banco do Brasil, Petrobras, Caixa Econômica e outros",,,
João Paulo M. A. Cardoso,@jpmacardoso97,2022-09-23T23:52:13.000Z,"Uma das grandes #Fakenews, da história brasileira, a campanha do Presidencialismo!!! 
@govbrazil
, 
@STF_oficial
, 
@camaradeputados
, 
@SenadoFederal
 !!!!",,,
Thiago da Hora,@thiago_dahora,2022-09-21T00:42:15.000Z,"Só vi e ouvi #Fatos aqui! Não tem #FakeNews
#ForaBolsonaro",,,
Gugascrs,@gugascrs,2022-09-26T22:09:24.000Z,"#fakenews total. Estou em Passo Fundo, o Bolsonaro é o fenomeno nas ruas! So da ele aqui!",1,,
Rigon Maia,@RigonMaia1,2022-09-25T07:20:44.000Z,"@LucianoHangBr
, não tenho simpatia por você e agora que tentou culpar o Gov. Est. Do RN, vejo que estou certo. Acabou a era das #fakenews,#ForaBolsonaro",,,
VOKSSYAETERNUM,@santoergo,2022-09-23T00:01:57.000Z,"NÃO ACREDITE EM #FakeNews
BENEFÍCIOS SOCIAIS PERMANENTES DO GOVERNO 
@jairbolsonaro
 , O ÚNICO CANDIDATO QUE DEFENDE LIBERDADE PLENA DE IMPRENSA E LIVRE-EXPRESSÃO NO BRASIL.
CASO HAJAM ELEIÇÕES LIMPAS, ESTE HOMEM SERÁ REELEITO COM ABSURDA FACILIDADE
CLICA!",,,
Baggi,@falabobaggi,2022-09-22T11:41:34.000Z,"A CHARGE DO DIA!
#baggi #bobaggi #fome #charge #Eleicoes2022 #EleNao #Trending #viral #brasil #fakenews",,,
Tonymcen,@tonymcen,2022-09-27T12:12:30.000Z,"Espalhando fake news né bolos de padaria?!?!

#FakeNews",,,
JMA,@JMA986,2022-09-26T13:01:55.000Z,"Esse título é propaganda do P""S"". Na realidade são nascimentos de mulheres da imigração ilegal, como as de Odemira, que vêm de países do 3º Mundo.
Mas essa realidade, após passar pela máquina de #FakeNews, passou a ter esse título, publicado ainda DURANTE a Ministra Marta Temido.",,,
Tiazinha do Zap 22,@tiazinha_zap,2022-09-20T11:39:14.000Z,"Tirem suas próprias conclusões.  Isso é liderança nas pesquisas ou desespero de causa? ⁦
@brom_elisa
⁩  ⁦
@Rconstantino
⁩ ⁦
@GFiuza_Oficial
⁩  ⁦
@CarlosBolsonaro
⁩  ⁦
@FlavioBolsonaro
⁩  ⁦
@jairbolsonaro
⁩  ⁦
@BolsonaroSP
⁩  #fakenews",,,
aldo_barroso12,@AldoBarroso12,2022-09-25T11:34:45.000Z,"Ele já conseguiu separar amigos numa mesma mesa, já conseguiu com que pais e filhos não se falem mais, irá destruir este país , fará uma carnificina,  espalhando mentiras e #Fakenews,  assassinará mais #Índios",,,
Panda Gordo,@panda_gordo80,2022-09-24T20:34:35.000Z,Parabéns pelo desserviço. Mais um militante que faz o L de #LulaLadraoSeuLugarENaPrisao e espalha #fakenews. Que professor é você que não sabe nem ler um contrato. #EsquerdaCriminosa.,,,
MARIM®,@vhmarim,2022-09-21T22:12:50.000Z,#fakenews - Assim como todo vassalo de Bolsonaro.,,,2
Danilo Gomes,@objetividade,2022-09-26T15:02:30.000Z,"#Fakenews, diversos dos documentos (escrituras) têm a informação de ""moeda corrente contada"", contaram as notas",,,
Paulo França Gestão em RH,@paulofrancarh,2022-09-21T10:44:05.000Z,"Apoiadores de 
@jairbolsonaro
 copiam seguidores de #DonaldTrump e lançam por todos os lados #fakenews:",,,
Lucas Veloso,@LucasVeloso_95,2022-09-19T18:57:49.000Z,"Mds kkkkkkkk
Quer puder dar uma olhada na entrevista da Soraya no 
@programapanico
  hoje na 
@JovemPan1
 .
Essa mulher gosta muito de se vitimizar muitoooooo
Pow candidata, cadê propostas reais? Cadê projetos? Cadê verdade nesse discurso?
#fakenews
#Eleicoes2022",,,1
vm_,@vm_obs,2022-09-22T20:34:16.000Z,Fake news #fakenews vindo do G1 pode! hahahaha,,,
José Carlos Lucan,@lucansp,2022-09-19T20:01:08.000Z,"Senador criticou o chamado ""voto útil"" #fakenews",,,
Angel,@Alexiadireita,2022-09-23T18:45:05.000Z,Não caiam em #fakenews da esquerda porca.,,,
